"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8027.75291425964","7857.81594644147","6862.38402673139","6419.50926665475","5734.4099756738","5613.28064719915","5517.85888983309","5699.94761728982","5465.05636193373","5914.32606206006","6825.3915111818","7361.36367852645","8037.47453541558","9254.53720076475","10226.7661539289","11822.3469289417","14912.2339332667","16648.2416399717","20163.6094155718","19389.9411762443","20490.1267193879","22798.6744273279","24303.4734145818","26073.8745307451","25761.6480209933","24085.3241847947","24128.0864065399","25926.4438539743","28821.2474490524","29967.1288518394","29812.2102548453","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","555.217544969244","575.750746437726","658.959801600308","663.273185788242","355.632433613148","499.377081285093","556.494532765587","604.034087456929","613.097360840229","602.429539488881","631.071338660396","674.347826760962","757.356050041669","776.423763010956","844.534663998542","935.300422713991","1028.87654054542","1108.9077304164","1223.56616194506","1275.34996299171","1349.45209368748","1450.57947764791","1488.66970702579","1543.27340017594","1706.6729870342","1804.54995234223","1882.37238004371","1975.24866113275","2138.89969873046","2321.71858979003","2213.82805425356","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1243.97324659504","1282.80495632048","1357.87989578859","1419.48629097306","1505.02889068142","1609.26092448648","1715.54868662039","1775.61140391062","1858.49189851832","1992.2435032261","2080.16176936353","2180.62507541754","2253.96617777905","2420.98035990282","2629.03983843958","2868.29114031398","3130.28609614209","3394.24285755529","3516.99190098671","3737.92819820169","4009.71460159711","4242.34782022779","4572.16867907171","4757.74531411709","4934.33450846635","5142.93841309362","5458.39724465716","5773.98060124132","6218.55374228635","6508.00716048106","6133.03652203344","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32067.249888311","36902.0259470607","38089.8460660953","37420.3301032466","37480.9565405159","37475.0562135402","38354.7486967147","38712.2863960844","39514.7907880185","37791.2265465441","39882.6289655277","39240.7606943058","37667.0237662961","41441.8611624282","44601.7786980441","47161.1288397301","48552.5274052976","49394.0191905268","52047.0669155565","49933.1936504237","51529.8278892236","56133.1441876452","57364.9851130461","55908.2499274917","55726.1023123695","48611.1314748371","45484.4384338923","47306.222319502","48735.4604982217","48948.1740036301","46759.6572318256","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1639.995051768","1776.28649108948","1886.78658905477","1967.8755217089","1977.58222765253","2084.23781599327","2188.72628771171","2397.65017448497","2461.08780824893","2504.31591834551","2648.42715507855","2803.35746239042","2935.65946277374","3090.62407144541","3245.03843395758","3437.78805669938","3669.80834963975","3876.12343595526","3993.36963604284","3809.61174608248","3900.26886823222","4216.37340803469","3805.89564036037","3838.36005087359","4427.44859014333","4434.47499467788","4757.05714578161","4598.85002570756","4474.6788151623","4350.06606227588","4142.44860924087","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1552.70014620767","1599.20642251705","1608.58900783333","1621.10139435903","1609.1010145362","1687.00568567773","1708.80101461992","1749.53834119596","1830.11364655568","1927.62824308548","1999.47133861611","2080.78915100038","2064.22952231147","2165.88941959296","2269.64126525561","2379.57033883869","2444.33033507418","2513.63954347394","2587.11748099237","2606.83823358733","2652.86079189005","2669.51708596393","2739.41900043656","2742.42073611368","2830.69730880355","2971.34681699748","3075.93735141524","3203.90636811769","3388.94631130208","3503.6175482752","3502.82000413679","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23820.1752021219","25535.7562272464","27027.5306618144","30069.316180919","33066.0857154059","35107.568463734","36891.1621022864","39332.0657574551","37602.1779484559","40007.5067872125","43833.2209634865","43136.4302832781","45120.4076999013","48756.5625513753","54301.6977527417","58717.2171494993","63910.0846986138","68628.382588078","67576.8628304768","66149.0046454714","75294.35655382","80052.3914982651","82064.9611910836","83001.7878013707","84423.1913432675","86974.7476230627","89417.3490208324","95350.4356748021","100581.158024992","102573.401768252","98520.0295434221","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1369.38561369002","1458.94568892451","1634.76575433515","1691.75727907893","1815.62207930727","1983.96114614244","1995.88243999613","1957.42171334866","1950.22502561636","1915.37460640342","1633.61442116766","1495.60601160949","1437.82463758087","1519.68490510167","1622.54987912086","1723.06739974187","1818.32755751358","1906.54475235642","2010.60602801299","2030.07539473092","2177.11470760574","2324.07367209321","2349.60879217402","2451.02332851887","2454.93054654717","2446.49919429778","2548.62996450083","2663.93950830045","2762.41641187812","2773.51236296948","2619.0615016917","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775.911853080949","815.561371803267","675.69705085021","704.260443583472","708.431473532615","666.326337076307","689.032772371303","656.688055850168","668.807528916734","652.979887499108","693.011988587558","639.625381264198","786.369901943518","835.957177085289","875.879113735505","908.469057737067","944.768967643814","1020.25019883979","1070.51347419707","1088.37429210938","1134.08820259398","1203.21063825736","1405.57337746676","1746.55573739037","1787.64683702698","1586.68975408666","1596.61879942553","1633.73073779599","1694.32647288051","1777.30389283304","1727.10501781802","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2926.57519101899","3029.29621111117","3270.50789489212","3494.98173417049","3689.10305949452","3898.03073900632","3958.47283228388","4114.94528757089","4233.70193010349","4352.34872052089","4466.89622730258","4574.67101474036","4692.30731825899","4828.40190238636","4977.80679954569","5247.31155659359","5615.68672543057","5848.36915211128","6063.1485118757","5956.67744591121","6126.97339476277","6465.8084892608","6541.21616386338","6877.14637566515","7233.1952211983","7597.68917351694","8038.62979428837","8454.05216690571","8822.5507744192","9147.26106629205","8420.48620512522","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43193.7432325803","46437.3911901374","50821.9212542988","52473.6494447695","55887.3731588653","56226.2496546212","58684.5061682967","62176.3279174503","64812.4483017616","68467.4004074651","74368.2719999965","74527.862927686","66491.1545124906","62777.5326569631","57954.4296788917","54450.4840286607","53465.094018955","55432.0699369456","55614.6221714245","57455.563369947","58867.0133632425","61006.8482048258","63420.3271352174","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","811.035746876866","931.04272114061","1082.88587894515","1135.54299817583","1079.11244268258","1156.65130160161","1236.62580507746","1245.74388472777","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4822.50710865476","5223.60347644115","5716.20504828989","5996.36171379994","5529.65144515571","6019.11492628876","6481.9926123849","7224.61832047595","7645.78577655798","8487.60464529993","9181.68830136227","10209.1835204463","11236.2250771166","12632.0778382091","12533.9654665528","12798.2721299571","13746.9250214832","13933.8446248778","14629.006797234","14659.5795098857","14928.4670387167","15858.0962718127","16611.023740948","17717.876495956","18822.4225189221","19093.8653391982","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1802.9628440073","1823.08068148409","1812.24898044664","1796.2164241206","1805.28555016731","1858.2160446181","1938.40904740449","1997.27427016719","2017.23232015596","2039.73989989684","2103.26593346079","2183.9360087746","2293.41362688854","2370.83554690223","2527.8023430521","2692.02551461111","2864.94450554501","3040.79145281976","3175.85307496038","3208.05948956847","3342.2149244154","3462.88250443217","3451.4525259756","3624.9671952166","3786.08046563412","3775.64813186603","3802.94793661493","3866.3963676015","3966.67513268824","4038.77273562255","3907.51928793424","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2910.54254327568","2944.009609381","3020.94800513734","2844.51699642492","1519.14231359104","2099.23685884664","1495.50975414434","1234.72557564895","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1803.93955562359","1824.09959072272","1813.36032419679","1797.41092572791","1806.45908085258","1859.36493273247","1939.60667081337","1998.62853147305","2018.69580793865","2041.21368676199","2104.7549627382","2185.37352809217","2294.83877607005","2372.14756180412","2529.05823272354","2693.41550325886","2866.4820754921","3042.50965435534","3177.49730195414","3209.64796932562","3343.87201339592","3464.68971654285","3453.19487666918","3626.75432728709","3787.97520497937","3777.55165835594","3804.97341515012","3868.53601273447","3968.84879518134","4040.95439599989","3909.41266471907","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10306.3463555618","10811.4458286686","11339.8080078578","11944.4658723798","13090.9789385729","13946.5364397221","15598.1806272018","17138.2197967769","18386.3939581404","18526.6966638356","19819.3744656019","21241.3546503151","22100.8617168447","22405.9953846399","22361.5136152283","19560.9467522611","19197.2171251113","20440.6724188236","21005.6330771259","21409.6161773252","20127.4250151972","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1841.81495419014","1880.47437999741","2001.19931301347","2087.5972070783","2250.63343635449","2464.32094404129","2540.24760106251","2722.65661386723","2734.0053919294","2876.87523455072","2997.20127372139","2954.73599678325","3319.0753299559","3817.19031592763","3837.49252820799","3889.52751797973","3952.94539403456","4089.15666556115","4174.72727243553","4273.84199068496","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6612.52571960431","6887.44963540659","6943.98228607235","6518.10531865472","6771.77308943524","6808.11995077458","6902.80582291204","7329.30672754194","7488.72895677334","7401.29460838691","7634.37506897294","8033.46845014987","8290.67474808246","8871.60523126091","9769.86504832506","10405.6786663813","11210.7956395906","11960.9797390978","12552.9764862972","12880.6413064906","13548.5332311099","14475.0726056728","15785.1235672236","16815.1104323619","17261.0755848226","17210.2703419313","15062.4412909026","18283.6883894232","19461.9765178867","19841.8078062205","16734.7475490473","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7172.28516754147","7467.04778369636","8067.91349530701","8692.95733812091","9404.87851543333","10086.1347613205","10623.006983763","10714.1771288139","11376.5559243662","12385.9884335137","13312.203306834","14181.1218408567","15226.3384286297","16639.3941239799","18914.02796042","21222.3803347842","23725.8577558996","23080.5865355505","25302.2327160354","26145.8893829396","26888.3480996682","27915.4332088556","28929.526363289","29964.8886109408","29645.7418912454","30061.5514717196","31214.5925736482","31966.5548434084","31356.458282425","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13620.4968288412","14304.3557197526","15282.7776783034","16056.0507296246","17083.2517215913","18001.2291555596","18948.2038933955","20241.5256786998","21112.375224886","22760.9469717198","23852.6430383942","25720.4495520146","27570.1451925507","29604.2914690241","27537.7584612632","27826.8723437553","28931.383323805","29042.8202729641","29973.6993541529","30870.0236667425","31628.247175832","33936.0440637175","36507.5530416531","38961.5443523867","40670.8778673103","39725.259194249","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20414.1166714513","20720.8957048454","20825.0603811923","20757.4054596859","21877.8024984667","23094.0519589745","23927.5143864562","24805.8245735106","25887.8381771631","27471.5582721119","29618.2792561377","29927.5992711839","30926.5055989396","31814.8635093299","33858.6114263449","34244.4650156257","37730.1637455216","40905.1458740502","42158.2956995539","40279.4615973941","42223.9196702844","44608.5802614915","45432.4319692761","46312.3923824667","47184.6691338182","49103.1334338706","50430.2528196052","51947.9542478244","53521.6306428288","54598.7803541484","55037.7239019554","",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3516.27478099747","3599.20655955502","3704.76064378874","3819.14507237604","3906.69564995056","4094.41470414454","4244.08011368884","4371.2110961152","4459.12200354534","4590.54418713568","4721.96956239458","4837.106053724","5101.42952973323","5378.04199868851","5703.50576523464","6208.02654850338","6743.02954493251","7185.80993113114","7334.44491171221","7452.68629709854","7771.33143932733","8057.56380133461","8266.49172472382","8708.44027948732","8798.29399019978","8813.00878153511","8705.84316961283","8408.03591539676","8725.16279270436","9018.85428202091","8865.74021921105","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32614.5202553181","34232.355106759","37233.9683840429","32878.4408816334","32478.2989639344","38858.5814633011","38211.8331867085","38230.0318635575","37914.1229673613","35977.3872279162","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8960.51630169623","9393.30061059155","10248.2546445623","10911.5191866173","10764.6944418525","10740.6059979309","11307.9728530684","12736.6357336617","13691.9390878244","13874.4235040713","14271.4199816868","14240.7537802014","14200.5851911352","13767.6770632411","13786.2865427819","15424.3274000404","17027.8441744009","19209.1583372974","18738.6110373725","18599.6254746883","19387.8625271702","21922.7395312636","21565.0379982842","22369.3912169768","23889.7837988235","24067.1946265363","25681.3127077556","27309.7621128652","28190.4768738254","28778.7914423181","25767.6129510412","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21235.7429605901","19374.078126791","20119.5319548634","22029.9612297006","24098.8506584398","26353.1702312804","27060.5896570252","28837.02644111","30488.1051683344","22285.7967837505","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","697.934616867857","758.467357391675","811.508697467974","678.13338098408","738.398035483543","738.261042273502","742.905780658187","772.053296977481","806.37083985593","783.830536457343","765.583256899893","841.131895065803","891.92272257169","1002.79535771602","1325.09610042437","1545.73941230712","1547.58505903577","1586.39517827262","1612.14549869414","1637.80434115976","1819.69507191267","1797.74979651577","1730.79396361338","1569.05870411625","1677.0903310444","1820.0599087617","1664.51258599391","1587.03232784726","1614.16828691983","1646.42839054023","1602.35842405352","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1460.23738253325","1601.62952492231","1780.32162802458","1985.87122564347","2207.09858692798","2437.88052647074","2667.61471703926","2862.93460795771","2884.32882540786","3063.3737286408","3327.87117146598","3587.46381896428","3888.14486219332","4260.71539924633","4717.6480936529","5279.62726268126","5958.62473297181","6786.91098859018","7432.5230937585","7985.78992508617","8790.03374779719","9641.70496281182","10442.7878328935","11031.6458620497","11535.9505524803","11859.7835070421","12375.2692827456","13047.0841019261","14120.1206909634","15101.3011711504","15343.3688143392","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6931.48026592925","6738.39789677418","6282.17689909843","6122.84584376007","5663.85506583214","5749.53828208778","5889.10643594121","6162.34004205082","5790.56283868075","5997.22807826452","6643.19443040612","7022.01205749927","7522.98472611542","8229.6869348977","9177.91328515817","10196.2862942553","12050.9169741095","13437.3624087956","15317.4602232925","14930.7190191612","15967.6783226293","17535.9722339308","18527.1511182511","19846.5236988219","20263.3628830571","20030.7455909978","20621.8996045491","21925.3972691305","23399.4166920958","24087.4664031038","24016.8725768957","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","832.945298270104","835.454656867723","803.240800165997","683.743518519693","785.128987349848","842.86762751397","907.824774680652","1024.60328699528","980.290371711053","987.571163170613","972.454725934188","974.622824635291","1001.32744169826","1061.18602237763","1052.02491600185","1007.66061443953","1037.70015234096","1025.04310076195","1058.28434184322","1095.26284696965","1144.33240628451","1210.14284741094","1227.15615932305","1275.32531822813","1328.38029110687","1397.33240170021","1954.20357349429","2012.24069260973","2110.82641998658","2211.63493452434","2223.49830285652","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4308.9206193288","4778.90445920438","5230.04249563393","5743.4887735058","6277.41527368769","6860.49820038285","7299.58988588226","7140.45260526972","6589.59978561721","6910.33109946693","7302.89176455799","7648.85517154723","8179.39791825619","8863.74089898519","9608.54569481236","10256.3348319773","11024.8482113762","11869.6744503848","12244.8189389977","12191.4143933543","13195.3710969019","13519.1290212159","14870.9755534493","15407.6654018139","15480.2107903621","15822.3709934811","16616.1950047178","17422.9523512059","18530.2117879533","19233.8659169861","18232.7953533164","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2639.91471697592","2480.57242109568","1767.99890097416","1488.51166131662","1178.38721130516","1038.06333795116","867.515129739197","884.706866117639","928.285769062839","961.80308841459","1048.59397915516","1155.2719806908","1278.36694213755","1419.99898899884","1579.25260198499","1705.06752902129","1843.44683002803","2000.14589072542","2155.20033796986","2208.88978211505","2328.45750918529","2496.58220381777","2750.35506308297","3027.81412582447","3303.09819685826","3150.4271143731","3114.89555778582","3252.93265536068","3497.32358020808","3732.86906809322","3858.19739065111","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5433.16414571124","5209.4520242196","4402.20073732338","4447.61654950196","3661.49857011683","3392.66370249086","3617.90176477364","3211.99439423042","3432.77056251375","4009.08662862199","4275.01417489579","4510.65574324292","4548.01832877158","4736.91428393093","5055.94467065404","5829.42818075931","6588.02983396395","7420.55944370704","8561.57583433798","9021.14387891003","9810.61205370553","11294.9680818522","12057.1822385492","12739.1795756826","13490.9970361539","13690.6141143429","13862.275566957","14205.0265119624","15201.778571094","16195.5387877252","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6175.2048251354","6496.714295278","6720.42793825327","6918.98290563095","7288.45759425352","7408.87531185907","7692.99959786996","8108.65024947189","8258.80519835705","8246.30420559196","8613.30217223546","8729.98407957702","8768.09260415166","8994.36686940358","9675.84041681618","10300.6859625282","11182.1557811462","11985.4964320423","12599.4791119848","12397.0873371316","13182.5146899515","14057.9662652638","14344.6767849867","14834.4250009382","15155.5692331217","14946.5090739525","15209.3311840455","15849.0828669983","16334.0369979223","16527.0797114694","15561.8275956061","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250.87723327252","1459.4846117231","1351.01938404761","1311.38455593269","1317.60445167199","1366.55984466085","1321.61947074332","1467.58902030523","1636.48876269232","1784.35827606161","1938.85296942656","2060.24777126229","2345.54533919972","2483.17526884426","2721.04196769099","2912.73638111955","3130.5907130077","3177.48513651044","3168.41925877539","3780.04494563109","4141.29283047871","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4616.45169608997","4967.93845749981","5191.12687285591","5336.3092964042","5408.62005906261","5555.42709445507","5874.81092281199","6067.39349522241","6431.60203739667","6694.66593495112","7162.99741414911","7358.19901613897","7569.55323863817","7707.24541422661","8405.76785090203","8880.06600931894","9453.61059932978","10126.8123859724","10515.5461240395","10678.3746789585","11168.3245370349","11121.0132563481","11408.9524142","11300.0457702672","10945.6772970188","10245.0146979748","10196.2096973443","10495.408846085","10643.8919009032","10716.9886658351","10385.4433526565","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2224.44883164784","2442.72649410119","2500.61983620607","2651.19228164895","2836.47900107147","3102.08683704424","3206.06486144114","3291.21791148944","3395.51099686038","3556.26921999205","3649.38479651862","3848.81473265295","4076.8406453827","4224.16425430563","4206.99700219636","4311.6985292509","4400.42839638835","4492.76677228502","4760.27193103549","4524.73128953376","4610.50758977194","5048.27706228757","5228.95002753247","5388.09849343289","5639.83747588246","5774.16999918273","6195.840298731","6467.12427796495","6565.22321467831","6647.85899850289","6695.14286214142","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1243.97324659504","1282.80495632048","1357.87989578859","1419.48629097306","1505.02889068143","1609.26092448648","1715.54868662039","1775.61140391062","1858.49189851832","1992.2435032261","2080.16176936353","2180.62507541754","2253.96617777905","2420.98035990282","2629.03983843958","2868.29114031398","3130.28609614209","3394.24285755529","3516.99190098671","3737.92819820169","4009.71460159711","4242.34782022779","4572.16867907171","4757.74531411709","4934.33450846635","5142.93841309362","5458.39724465716","5773.98060124132","6218.55374228635","6508.00716048106","6133.03652203344","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1803.93955562359","1824.09959072272","1813.36032419679","1797.41092572791","1806.45908085258","1859.36493273248","1939.60667081337","1998.62853147305","2018.69580793865","2041.21368676199","2104.7549627382","2185.37352809217","2294.83877607005","2372.14756180412","2529.05823272354","2693.41550325886","2866.4820754921","3042.50965435534","3177.49730195414","3209.64796932562","3343.87201339592","3464.68971654285","3453.19487666918","3626.75432728709","3787.97520497937","3777.55165835594","3804.97341515012","3868.53601273447","3968.84879518134","4040.95439599988","3909.41266471907","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7055.33544453307","7472.07423831688","8362.14797110898","8455.76552938011","8902.01445319613","9399.79819782944","10227.5174274384","11173.2065168048","12198.9347841704","13344.5748861322","14547.2354243521","15431.612378244","16845.8782346019","19539.4048064546","21550.6709980195","23485.5304913971","27264.7716451549","29196.0234843435","30632.9920857471","29366.3564030865","30528.8931380997","30887.9827973072","30063.3274626865","30059.7156457675","29698.5699447137","27397.229201165","26389.7416688838","26342.6166624768","26880.6387228774","26920.144729383","25023.6952469772","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3784.01805718968","3975.33978788379","4288.65864501516","4393.58356353218","4541.24102888235","4663.60399602877","5010.42857358993","5304.37263174412","5552.86166954048","5909.63671905087","6264.56065418687","6586.94881030977","6726.51123239183","7120.21858821098","7708.18886365193","8156.64497357494","8762.2979006963","9504.9263660909","9994.05387159558","10267.0350662332","10640.6146800597","10576.074140376","10731.3648923533","10769.9080408074","11024.809216739","10825.0874479973","10993.6254811499","11234.4897248596","11658.7268205614","11899.9563869168","10822.8471746334","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8531.07825805481","8750.56856904912","9330.78940277217","10153.751369379","9649.88521813406","10394.4522484118","11130.5311103979","11964.035329903","9102.6876922475","8774.3477483602","9628.91470174629","9280.25319725365","9401.23132772185","9699.92386379777","10979.769043155","12003.8479309778","13748.436532895","14986.1491469257","16182.4805088566","15597.9969428862","17542.1974989753","19799.1156771937","20772.4989492004","22438.7142497217","24090.2360374724","25753.3905100464","26512.0169514886","27913.8187158996","27960.980283621","26867.470307977","27235.4258308094","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1542.34269420434","1632.98852334299","1698.69136445035","1793.89834660823","2006.43515823722","1937.8294410987","1851.89006592263","2071.12096614165","2418.05744129864","2411.50916067237","2429.01069520805","2499.9610433823","2706.93009393983","2629.38179405709","2623.99163626901","2570.64485310905","2672.73646261111","2889.97863307234","3151.78604443587","3006.47092401387","2928.11876260496","3182.19911438705","3084.57309263809","3250.59005568992","3317.4322873683","3613.73476634734","3717.91727400266","3896.74847292992","4040.29591135419","4455.54263488144","4652.95384438438","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","958.991101706707","978.909719479366","973.343605350717","975.009181866024","979.698948966868","1006.09112471951","1043.15644669434","1072.94180287891","1099.5510569654","1142.6259436597","1191.28366680265","1258.10715030749","1331.99250106647","1407.38692221876","1510.49533096981","1627.47038455021","1736.73159786729","1851.17301636046","1938.7204965821","1998.29789444736","2088.09771915927","2228.69649535672","2099.42972210947","2194.88485866424","2243.59245177191","2348.44349707706","2479.33409975074","2530.603317381","2652.39137762855","2773.15561377736","2779.91028970693","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","674.397178356413","711.367943722979","727.798179000403","781.228871217475","822.517896853766","908.106171918794","978.910449471177","1017.12510012362","1048.26980451147","1115.92864532173","1142.00328538971","1190.36219856788","1274.12655135011","1338.54218012418","1422.12805083138","1510.66554659779","1670.71134018788","1802.20738807063","1935.21785692282","2017.66556576627","2088.62199281003","2259.4428885976","2013.88071077228","2014.27496126491","2088.40733058904","2128.74495548916","2092.4755658992","2074.65243576542","2175.8080625016","2275.21445635946","2294.33510740949","",
